gene	mean	median	longest_isoform	merged
ENSMUSG00000113257.2	229	229	229	229
ENSMUSG00000113203.2	738	738	738	738
ENSMUSG00000113853.2	3425	3425	3425	3425
ENSMUSG00000113326.2	2028	2028	2028	2028
ENSMUSG00000113665.2	2541	2541	2541	2541
ENSMUSG00000114104.2	2312	2312	2312	2312
ENSMUSG00000113472.2	2320	2320	2320	2320
ENSMUSG00000021461.18	2713	2995	3165	4866
ENSMUSG00000065599.4	74	74	74	74
ENSMUSG00000065475.4	73	73	73	73
ENSMUSG00000092741.4	85	85	85	85
ENSMUSG00000105904.3	68	68	68	68
ENSMUSG00000089854.3	565	565	565	565
ENSMUSG00000090232.2	598	598	598	598
ENSMUSG00000113126.2	3850	3850	3850	3850
ENSMUSG00000089868.2	336	336	336	336
ENSMUSG00000021466.13	7363	7363	7725	7803
ENSMUSG00000102282.2	957	957	957	957
ENSMUSG00000113459.2	2095	2095	2808	4114
ENSMUSG00000113453.2	956	956	956	956
ENSMUSG00000113700.2	365	365	365	365
ENSMUSG00000113825.2	580	580	754	949
ENSMUSG00000114071.2	560	560	560	560
ENSMUSG00000114015.2	300	300	300	300
ENSMUSG00000114092.2	495	495	495	495
ENSMUSG00000121054.1	1166	1166	1166	1166
ENSMUSG00000021470.20	2692	2281	4614	6260
ENSMUSG00000114095.2	659	659	659	659
ENSMUSG00000113340.2	641	641	641	641
ENSMUSG00000033122.15	1200	1184	1286	1323
ENSMUSG00000033114.12	1230	917	2303	2316
ENSMUSG00000044934.14	3142	3142	3532	5272
ENSMUSG00000114165.2	2016	2016	2016	2016
ENSMUSG00000021476.10	2564	2564	2564	2564
ENSMUSG00000033102.16	3437	2969	5859	6469
ENSMUSG00000113804.2	168	168	168	168
ENSMUSG00000097101.5	2763	2763	2763	2763
ENSMUSG00000113603.2	2261	2261	2261	2261
ENSMUSG00000021482.11	2934	2934	3011	3011
ENSMUSG00000113816.2	1481	1481	1481	1481
ENSMUSG00002076820.1	88	88	88	88
ENSMUSG00000118556.2	736	736	736	736
ENSMUSG00000021477.10	4069	4069	6168	6168
ENSMUSG00000113683.2	1742	1742	1742	1742
ENSMUSG00000114072.2	395	395	395	395
ENSMUSG00000113696.2	374	374	374	374
ENSMUSG00000021483.9	4118	4118	4118	4118
ENSMUSG00000113244.2	1660	1660	1823	3053
ENSMUSG00000113109.2	923	923	1510	1832
ENSMUSG00000096537.7	1097	1097	1097	1097
ENSMUSG00000094597.3	1607	1607	1607	1607
ENSMUSG00000113609.2	412	412	412	412
ENSMUSG00000113850.2	457	457	503	838
ENSMUSG00000113124.2	500	500	500	500
ENSMUSG00000113753.2	489	489	489	489
ENSMUSG00000113405.2	1198	1198	1198	1198
ENSMUSG00000114168.2	452	452	452	452
ENSMUSG00000113469.2	474	474	474	474
ENSMUSG00000033063.9	6344	6344	6344	6344
ENSMUSG00000114179.2	339	339	339	339
ENSMUSG00000056223.9	2023	2023	3232	3232
ENSMUSG00000113263.2	1220	1220	1220	1220
ENSMUSG00000113807.2	706	706	706	706
ENSMUSG00000074849.3	3390	3390	3390	3390
ENSMUSG00000090658.9	1379	1379	1406	1671
ENSMUSG00000038212.17	3541	3541	3832	3832
ENSMUSG00000114162.2	202	202	202	202
ENSMUSG00000108426.3	2234	2234	2234	2234
ENSMUSG00000049806.5	2559	2559	4192	4192
ENSMUSG00000089161.3	151	151	151	151
ENSMUSG00000032999.11	3539	3539	3551	3557
ENSMUSG00000113500.2	444	444	444	444
ENSMUSG00000110393.4	1732	1732	2365	2602
ENSMUSG00000113946.2	151	151	151	151
ENSMUSG00000113238.2	794	794	794	794
ENSMUSG00000074847.3	1203	1203	1203	1203
ENSMUSG00000112960.2	202	202	202	202
ENSMUSG00000120981.1	1513	1513	1513	1513
ENSMUSG00000021514.19	2244	2244	2909	3313
ENSMUSG00000114016.2	1342	1342	1342	1342
ENSMUSG00000114194.2	554	554	554	554
ENSMUSG00000113990.2	207	207	207	207
ENSMUSG00000113406.2	604	604	604	604
ENSMUSG00000114142.2	156	156	156	156
ENSMUSG00000113145.2	2316	2316	2316	2316
ENSMUSG00000113551.2	597	597	597	597
ENSMUSG00000112935.2	850	850	1198	1198
ENSMUSG00000113301.2	132	132	132	132
ENSMUSG00000113911.2	1124	1124	1124	1124
ENSMUSG00000113388.2	3841	3841	3841	3841
ENSMUSG00000113207.2	544	544	544	544
ENSMUSG00000114065.2	2545	2545	2545	2545
ENSMUSG00000113709.2	621	621	621	621
ENSMUSG00000114031.2	908	908	908	908
ENSMUSG00000121288.1	1165	1165	1165	1165
ENSMUSG00000113468.3	649	649	649	649
ENSMUSG00000113955.2	364	364	364	364
ENSMUSG00000113618.2	1660	1660	1660	1660
ENSMUSG00000063905.3	171	171	171	171
ENSMUSG00000113008.2	327	327	327	327
ENSMUSG00000113661.2	239	239	239	239
ENSMUSG00000113482.2	216	216	216	216
ENSMUSG00000113565.2	544	544	544	544
ENSMUSG00000113381.3	1630	1630	1630	1630
ENSMUSG00000113118.2	619	619	619	619
ENSMUSG00000097562.4	519	519	519	519
ENSMUSG00000113135.2	478	478	478	478
ENSMUSG00000113641.2	649	649	649	649
ENSMUSG00000113870.2	327	327	327	327
ENSMUSG00000113461.2	239	239	239	239
ENSMUSG00000113260.2	1516	1516	1995	2924
ENSMUSG00000113513.2	98	98	98	98
ENSMUSG00000117836.2	2317	2317	2317	2317
ENSMUSG00000113712.2	1289	1289	1289	1289
ENSMUSG00000113954.2	581	581	581	581
ENSMUSG00000121453.1	1203	1203	1203	1203
ENSMUSG00000113945.3	2338	2338	2338	2338
ENSMUSG00000074841.3	545	545	545	545
ENSMUSG00000120021.1	1030	1030	1030	1030
ENSMUSG00000114625.2	682	682	682	682
ENSMUSG00000114013.2	234	234	234	234
ENSMUSG00000113723.3	902	902	902	902
ENSMUSG00000113559.3	1588	1588	1588	1588
ENSMUSG00000113653.2	1091	1091	1091	1091
ENSMUSG00000113173.2	1268	1268	1268	1268
ENSMUSG00000055763.10	681	681	681	681
ENSMUSG00000113760.2	569	569	569	569
ENSMUSG00000095909.4	449	449	449	449
ENSMUSG00000118427.2	650	650	650	650
ENSMUSG00000113477.2	1284	1284	1284	1284
ENSMUSG00000113156.2	306	306	306	306
ENSMUSG00000121454.1	685	685	767	1102
ENSMUSG00000113350.4	2023	2023	2023	2023
ENSMUSG00000113713.2	1093	1093	1093	1093
ENSMUSG00000091347.3	255	255	255	255
ENSMUSG00000113253.2	153	153	153	153
ENSMUSG00000114616.2	463	463	463	463
ENSMUSG00000114027.2	2349	2349	2349	2349
ENSMUSG00000114239.2	139	139	139	139
ENSMUSG00000118666.1	1567	1567	1567	1567
ENSMUSG00000114776.2	993	993	993	993
ENSMUSG00000114328.2	198	198	198	198
ENSMUSG00000114729.2	2350	2350	2350	2350
ENSMUSG00000121455.1	3029	3029	3029	3029
ENSMUSG00000094499.5	1671	1671	1671	1671
ENSMUSG00000114377.2	196	196	196	196
ENSMUSG00000114629.2	981	981	981	981
ENSMUSG00000114825.2	725	725	725	725
ENSMUSG00000114261.2	376	376	376	376
ENSMUSG00000074832.12	1130	515	2587	2858
ENSMUSG00000114343.2	707	707	707	707
ENSMUSG00000114406.2	201	201	201	201
ENSMUSG00000097483.3	1519	1519	1519	1519
ENSMUSG00000114684.3	1329	1329	1329	1329
ENSMUSG00000114777.2	1568	1568	1568	1568
ENSMUSG00000114685.2	198	198	198	198
ENSMUSG00000114434.2	1508	1508	1508	1508
ENSMUSG00000114645.2	94	94	94	94
ENSMUSG00000114426.2	1561	1561	1561	1561
ENSMUSG00002075993.1	107	107	107	107
ENSMUSG00000114262.2	101	101	101	101
ENSMUSG00000114814.2	1220	1220	1220	1220
ENSMUSG00000074830.5	1228	1228	1562	1737
ENSMUSG00000114327.2	818	818	818	818
ENSMUSG00000114549.2	1621	1621	1621	1621
ENSMUSG00000114839.2	1153	1153	1153	1153
ENSMUSG00000114423.2	153	153	153	153
ENSMUSG00000114226.2	818	818	818	818
ENSMUSG00000114353.2	1013	1013	1563	1747
ENSMUSG00000114314.2	94	94	94	94
ENSMUSG00000117784.2	2241	2241	2241	2241
ENSMUSG00000114793.2	213	213	213	213
ENSMUSG00000114816.2	3416	3416	3416	3416
ENSMUSG00000071294.3	549	549	549	549
ENSMUSG00000114489.3	1115	1115	1115	1115
ENSMUSG00000095847.2	579	579	579	579
ENSMUSG00000114374.2	621	621	621	621
ENSMUSG00000021520.5	535	535	535	535
ENSMUSG00000074826.11	1859	1859	2067	2274
ENSMUSG00000021519.12	1479	1479	1479	1479
ENSMUSG00000021518.5	3424	3424	3424	3424
ENSMUSG00000114362.2	1299	1299	1535	2402
ENSMUSG00000090641.3	3968	3968	3968	3968
ENSMUSG00000114834.2	291	291	291	291
ENSMUSG00000114516.2	1505	1505	1536	2551
ENSMUSG00000058883.17	2452	2416	2536	2633
ENSMUSG00000100235.9	3886	3886	3886	3886
ENSMUSG00000114603.2	646	646	646	646
ENSMUSG00000074824.4	2981	2981	2981	2981
ENSMUSG00000057396.8	3482	3482	3482	3482
ENSMUSG00000114568.2	1617	1617	1617	1617
ENSMUSG00000114677.2	265	265	300	302
ENSMUSG00000058900.7	2107	2107	2591	2636
ENSMUSG00000114870.2	222	222	222	222
ENSMUSG00000114805.2	791	791	791	791
ENSMUSG00000051037.16	2634	2634	2712	2712
ENSMUSG00000114771.2	1289	1289	1289	1289
ENSMUSG00000055480.8	3486	3486	3488	3526
ENSMUSG00000114442.2	3709	3709	4257	4397
ENSMUSG00000055341.11	2117	2117	2117	2117
ENSMUSG00000114863.2	1038	1038	1038	1038
ENSMUSG00000057842.15	3392	3896	4040	5440
ENSMUSG00000098781.2	551	551	551	551
ENSMUSG00000098905.3	4677	4677	4677	4677
ENSMUSG00000098692.2	779	779	779	779
ENSMUSG00000092103.3	4901	4901	4901	4901
ENSMUSG00000078995.11	2402	2402	4126	4461
ENSMUSG00000078994.10	1565	2056	2117	2278
ENSMUSG00000114726.2	622	622	622	622
ENSMUSG00000055560.9	3334	3334	3334	3334
ENSMUSG00000069206.15	2180	2210	3238	5151
ENSMUSG00000103398.2	1840	1840	1840	1840
ENSMUSG00000097244.2	701	701	701	701
ENSMUSG00000059839.10	3744	3744	3744	3744
ENSMUSG00000114788.2	737	737	737	737
ENSMUSG00000071291.11	2345	2345	2391	2392
ENSMUSG00000097565.2	1520	1520	1520	1520
ENSMUSG00000097333.8	1172	480	2656	2865
ENSMUSG00000095432.10	5293	5293	5293	5293
ENSMUSG00000097360.9	1232	1232	1380	2288
ENSMUSG00000058093.14	4835	4835	4835	4835
ENSMUSG00000021510.12	9455	9455	9455	9455
ENSMUSG00000114264.2	532	532	532	532
ENSMUSG00000048280.19	4845	712	13215	13669
ENSMUSG00000097470.2	989	989	989	989
ENSMUSG00000097371.2	950	950	950	950
ENSMUSG00000071281.13	3957	3957	3957	3957
ENSMUSG00000114887.2	379	379	379	379
ENSMUSG00000044081.9	1721	1784	2624	3381
ENSMUSG00000058331.16	2312	2312	2312	2312
ENSMUSG00000052909.9	2904	2904	2904	2904
ENSMUSG00000090659.10	1994	1994	3258	3699
ENSMUSG00000097276.3	2987	2987	2987	2987
ENSMUSG00000097906.2	955	955	955	955
ENSMUSG00000030446.18	2338	2338	2399	2399
ENSMUSG00000058246.9	548	592	692	1174
ENSMUSG00000064063.7	600	600	600	600
ENSMUSG00000113095.2	2884	2884	2884	2884
ENSMUSG00000112984.2	2884	2884	2884	2884
ENSMUSG00000113273.2	2884	2884	2884	2884
ENSMUSG00000113365.2	153	153	153	153
ENSMUSG00000113342.2	1576	1576	1576	1576
ENSMUSG00000113050.2	1575	1575	1575	1575
ENSMUSG00000113382.2	153	153	153	153
ENSMUSG00000113394.2	504	504	504	504
ENSMUSG00000034617.8	3776	3776	3861	4461
ENSMUSG00000021532.12	2421	2421	2421	2421
ENSMUSG00000112985.2	454	454	454	454
ENSMUSG00000021534.9	1303	1303	1826	1826
ENSMUSG00000021536.8	4211	4211	4211	4211
ENSMUSG00000098242.2	753	753	753	753
ENSMUSG00000113859.2	1025	1025	1025	1025
ENSMUSG00000113505.2	2483	2483	2483	2483
ENSMUSG00000113121.2	941	941	941	941
ENSMUSG00000120037.1	1523	1523	1779	1825
ENSMUSG00000103035.2	1567	1567	1567	1567
ENSMUSG00000097522.2	673	673	673	673
ENSMUSG00000098227.2	993	993	993	993
ENSMUSG00000113595.2	352	352	352	352
ENSMUSG00002075290.1	150	150	150	150
ENSMUSG00000034575.15	3434	3434	4750	4847
ENSMUSG00000113486.2	177	177	177	177
ENSMUSG00000021595.19	3135	2834	4164	4337
ENSMUSG00000051805.2	847	847	847	847
ENSMUSG00000021594.12	2644	2644	2644	2644
ENSMUSG00000091133.2	2877	2877	2877	2877
ENSMUSG00000113790.2	532	532	532	532
ENSMUSG00000113635.2	366	366	366	366
ENSMUSG00000114037.2	1061	1061	1061	1061
ENSMUSG00000114171.2	1784	1784	1784	1784
ENSMUSG00000113299.2	1606	1606	1606	1606
ENSMUSG00000113324.2	1477	1477	1477	1477
ENSMUSG00000052981.7	2674	2674	2674	2674
ENSMUSG00000112957.2	907	907	907	907
ENSMUSG00000113639.2	180	180	180	180
ENSMUSG00000021598.10	864	864	913	1402
ENSMUSG00000113802.2	2122	2122	2122	2122
ENSMUSG00000099639.7	844	747	1044	1866
ENSMUSG00000113980.2	384	384	384	384
ENSMUSG00000113074.2	1887	1887	1887	1887
ENSMUSG00000112998.2	2365	2365	2365	2365
ENSMUSG00000113573.2	720	720	720	720
ENSMUSG00000077594.4	128	128	128	128
ENSMUSG00000113463.2	505	505	505	505
ENSMUSG00000114054.2	291	291	291	291
ENSMUSG00000034525.8	7667	7667	7667	7667
ENSMUSG00000101051.7	762	762	762	762
ENSMUSG00000113334.2	1871	1871	1871	1871
ENSMUSG00000113909.2	757	757	757	757
ENSMUSG00000113796.2	1795	1795	1795	1795
ENSMUSG00000113794.2	1087	1087	1087	1087
ENSMUSG00000049538.15	4179	4179	4981	5441
ENSMUSG00000113771.2	1529	1529	1529	1529
ENSMUSG00000021600.6	869	869	869	869
ENSMUSG00000102303.2	770	770	770	770
ENSMUSG00000080580.3	121	121	121	121
ENSMUSG00000113358.2	348	348	348	348
ENSMUSG00000113305.2	365	365	365	365
ENSMUSG00000113034.2	116	116	116	116
ENSMUSG00000114038.2	3387	3387	3387	3387
ENSMUSG00000060969.10	2373	2373	2373	2373
ENSMUSG00000113594.2	451	451	451	451
ENSMUSG00000113172.2	4322	4322	4322	4322
ENSMUSG00000094989.2	579	579	579	579
ENSMUSG00000113375.2	3827	3827	3827	3827
ENSMUSG00000113858.2	368	368	368	368
ENSMUSG00000093587.5	2427	2427	2427	2427
ENSMUSG00000001504.11	2625	2625	2625	2625
ENSMUSG00000113697.2	2544	2544	2544	2544
ENSMUSG00000113837.2	413	413	413	413
ENSMUSG00000113082.2	585	585	585	585
ENSMUSG00000113952.2	343	343	343	343
ENSMUSG00000021604.16	2486	2486	2589	2607
ENSMUSG00000113485.2	503	503	503	503
ENSMUSG00000066407.4	300	300	300	300
ENSMUSG00000021606.9	612	568	757	837
ENSMUSG00000021607.10	773	717	923	1161
ENSMUSG00000113346.4	1577	1387	2279	2723
ENSMUSG00000021608.16	2908	2908	3675	3759
ENSMUSG00000021609.7	3456	3456	3456	3456
ENSMUSG00000021610.9	2340	2340	2340	2340
ENSMUSG00000021611.10	4313	4313	4313	4313
ENSMUSG00000021612.16	2791	2422	4149	4403
ENSMUSG00000021565.17	3936	3936	3936	3936
ENSMUSG00000021566.8	1532	1532	1532	1532
ENSMUSG00000017756.10	5142	5142	5142	5142
ENSMUSG00000021567.16	3408	3408	4016	4016
ENSMUSG00000066714.7	444	444	444	444
ENSMUSG00000021569.11	3399	3399	3399	3399
ENSMUSG00002076824.1	126	126	126	126
ENSMUSG00000057649.7	2418	2418	2430	2434
ENSMUSG00000113274.2	312	312	312	312
ENSMUSG00000069189.6	1460	1460	1460	1460
ENSMUSG00000113923.2	168	168	168	168
ENSMUSG00000085881.4	616	616	616	616
ENSMUSG00000021573.16	5090	5090	5090	5090
ENSMUSG00000080966.2	1342	1342	1342	1342
ENSMUSG00000021572.10	3641	3641	3641	3641
ENSMUSG00000036123.9	3399	2589	5118	5122
ENSMUSG00000034152.7	4922	4922	4922	4922
ENSMUSG00000021575.17	3586	3586	4754	4754
ENSMUSG00000021576.7	1253	1253	1376	1390
ENSMUSG00000021577.15	2900	2900	2900	2900
ENSMUSG00000090004.2	339	339	339	339
ENSMUSG00000021578.18	4306	2682	9559	9559
ENSMUSG00000021579.5	2755	2755	2755	2755
ENSMUSG00000069184.5	2891	2891	4153	4157
ENSMUSG00000113315.2	571	571	571	571
ENSMUSG00000062382.10	938	938	938	938
ENSMUSG00000113311.2	661	661	661	661
ENSMUSG00000076033.3	109	109	109	109
ENSMUSG00000112964.3	1941	1543	3480	5323
ENSMUSG00000113212.2	367	367	367	367
ENSMUSG00000116765.2	544	544	544	544
ENSMUSG00000069208.10	1259	1406	1549	1552
ENSMUSG00000116646.2	560	560	560	560
ENSMUSG00000113019.3	2634	2634	3211	3284
ENSMUSG00000113660.2	1058	1058	1058	1058
ENSMUSG00000113047.3	2061	2061	3418	3537
ENSMUSG00000113279.2	109	109	109	109
ENSMUSG00000113204.3	1819	1647	3829	6287
ENSMUSG00000120784.1	800	800	800	800
ENSMUSG00000021583.8	5644	5644	5644	5644
ENSMUSG00000021585.11	3078	2857	5141	5702
ENSMUSG00000113015.2	943	943	943	943
ENSMUSG00000086743.3	964	964	964	964
ENSMUSG00000021587.6	5040	5040	5040	5040
ENSMUSG00000113264.2	730	730	730	730
ENSMUSG00000113821.2	193	193	193	193
ENSMUSG00000113270.2	769	769	769	769
ENSMUSG00000113773.2	1121	1121	1121	1121
ENSMUSG00000113929.2	1123	1123	1123	1123
ENSMUSG00000074800.5	276	276	276	276
ENSMUSG00000076236.3	96	96	96	96
ENSMUSG00000077337.4	83	83	83	83
ENSMUSG00000114125.2	365	365	365	365
ENSMUSG00000001542.8	2408	2408	4382	4382
ENSMUSG00000113041.2	1884	1884	1884	1884
ENSMUSG00000077449.4	130	130	130	130
ENSMUSG00000113409.2	593	593	593	593
ENSMUSG00000021591.9	1057	1333	1345	1366
ENSMUSG00000021589.14	3328	3328	4980	5639
ENSMUSG00000070170.3	132	132	132	132
ENSMUSG00000081816.2	864	864	864	864
ENSMUSG00000061833.7	878	878	878	878
ENSMUSG00000077655.3	131	131	131	131
ENSMUSG00000021590.8	1057	1057	1057	1057
ENSMUSG00000043190.15	1612	1436	2807	2964
ENSMUSG00000114366.2	304	304	304	304
ENSMUSG00000045509.8	2146	2146	2146	2146
ENSMUSG00000021592.19	3657	3657	3657	3657
ENSMUSG00000033991.10	6178	6178	6976	7265
ENSMUSG00000114664.2	1876	1876	1876	1876
ENSMUSG00000109228.3	2760	2760	2760	2760
ENSMUSG00000114242.2	2162	2162	2162	2162
ENSMUSG00002075677.1	76	76	76	76
ENSMUSG00000021596.18	2706	2031	5110	7212
ENSMUSG00000114293.2	340	340	340	340
ENSMUSG00000119468.1	132	132	132	132
ENSMUSG00000096216.3	452	452	452	452
ENSMUSG00000090027.2	1292	1292	1292	1292
ENSMUSG00000090119.2	669	669	669	669
ENSMUSG00000021597.17	3747	3747	3747	3747
ENSMUSG00000071252.7	3295	3295	5051	5542
ENSMUSG00000114256.2	511	511	511	511
ENSMUSG00000114778.2	764	764	764	764
ENSMUSG00000114809.2	908	908	908	908
ENSMUSG00000088521.3	131	131	131	131
ENSMUSG00000064138.15	2523	2242	3892	4016
ENSMUSG00000093668.4	1394	1394	1394	1394
ENSMUSG00000114812.2	469	469	469	469
ENSMUSG00000114605.2	3838	3838	3838	3838
ENSMUSG00000114622.2	1649	1649	1649	1649
ENSMUSG00000114401.3	1263	1263	1263	1263
ENSMUSG00000114649.2	4086	4086	4086	4086
ENSMUSG00000069171.15	1906	1789	3207	4526
ENSMUSG00000087143.11	2288	1891	4176	6771
ENSMUSG00000114592.2	484	484	484	484
ENSMUSG00000114600.2	419	419	419	419
ENSMUSG00000114383.2	448	448	448	448
ENSMUSG00000098003.3	1000	1000	1000	1000
ENSMUSG00000114632.2	413	413	413	413
ENSMUSG00000114639.2	317	317	317	317
ENSMUSG00000114522.2	521	521	521	521
ENSMUSG00000114594.2	585	585	585	585
ENSMUSG00000114557.2	1705	1705	1705	1705
ENSMUSG00000088435.3	144	144	144	144
ENSMUSG00000101416.2	975	975	975	975
ENSMUSG00000102355.2	462	462	462	462
ENSMUSG00000114874.2	265	265	265	265
ENSMUSG00000119183.1	107	107	107	107
ENSMUSG00000114505.2	767	767	767	767
ENSMUSG00000100168.3	419	419	419	419
ENSMUSG00000114222.2	473	473	473	473
ENSMUSG00000114287.2	1197	1197	1197	1197
ENSMUSG00000084661.4	128	128	128	128
ENSMUSG00000114462.2	552	552	552	552
ENSMUSG00000114528.2	476	476	476	476
ENSMUSG00000074794.11	3004	3004	4101	4150
ENSMUSG00000089827.2	1044	1044	1044	1044
ENSMUSG00000114554.2	1044	1044	1155	1997
ENSMUSG00000097146.2	2220	2220	2220	2220
ENSMUSG00000097098.9	1901	1848	2449	5151
ENSMUSG00000114479.2	3040	3040	3040	3040
ENSMUSG00000114773.2	250	250	250	250
ENSMUSG00000114801.2	198	198	198	198
ENSMUSG00000114822.2	799	799	799	799
ENSMUSG00000043889.7	1117	1117	1117	1117
ENSMUSG00002075877.1	84	84	84	84
ENSMUSG00000114836.2	1366	1366	1924	2174
ENSMUSG00000069170.15	5358	2580	19338	21142
ENSMUSG00000114939.2	1608	1608	1608	1608
ENSMUSG00000114454.2	655	655	655	655
ENSMUSG00000035840.8	3294	3294	4250	4250
ENSMUSG00000035834.12	1893	1893	3054	3419
ENSMUSG00000051098.7	3957	3957	3957	3957
ENSMUSG00000114905.2	1039	1039	1039	1039
ENSMUSG00000097793.3	4608	4608	4608	4608
ENSMUSG00000021537.10	1226	1226	1226	1226
ENSMUSG00000114634.2	1903	1903	1903	1903
ENSMUSG00000088923.3	131	131	131	131
ENSMUSG00000114461.2	526	526	526	526
ENSMUSG00000114932.2	859	859	859	859
ENSMUSG00000106655.3	59	59	59	59
ENSMUSG00000114372.2	1032	1032	1032	1032
ENSMUSG00000114735.2	145	145	145	145
ENSMUSG00000005583.17	3738	3517	6277	7307
ENSMUSG00000097265.3	1657	1657	2011	3223
ENSMUSG00000114254.2	220	220	220	220
ENSMUSG00000050334.14	3037	3031	3699	11161
ENSMUSG00000102969.2	3827	3827	3827	3827
ENSMUSG00000065424.4	72	72	72	72
ENSMUSG00000114588.2	1204	1204	1204	1204
ENSMUSG00000114687.2	997	997	997	997
ENSMUSG00000100891.2	1102	1102	1102	1102
ENSMUSG00000114379.3	627	627	684	1193
ENSMUSG00000114930.2	893	893	893	893
ENSMUSG00000098087.3	652	652	731	856
ENSMUSG00000114335.2	272	272	272	272
ENSMUSG00002076085.1	67	67	67	67
ENSMUSG00000097292.3	2348	2348	2348	2348
ENSMUSG00000035762.12	2635	2635	2857	2857
ENSMUSG00000114602.2	395	395	395	395
ENSMUSG00000114827.2	638	638	638	638
ENSMUSG00000098245.2	965	965	965	965
ENSMUSG00000120317.1	346	346	346	346
ENSMUSG00000098081.2	732	732	732	732
ENSMUSG00000114338.2	606	606	606	606
ENSMUSG00000114313.2	339	339	339	339
ENSMUSG00000114614.2	553	553	553	553
ENSMUSG00000096449.3	965	965	965	965
ENSMUSG00000114954.2	383	383	383	383
ENSMUSG00000021548.11	1606	1718	2045	2742
ENSMUSG00000021549.15	4563	4563	4563	4563
ENSMUSG00000103196.2	239	239	239	239
ENSMUSG00000114211.2	218	218	218	218
ENSMUSG00000114506.2	603	603	603	603
ENSMUSG00000114447.2	222	222	222	222
ENSMUSG00000114900.2	384	384	384	384
ENSMUSG00000017778.15	560	540	709	1131
ENSMUSG00000064917.2	60	60	60	60
ENSMUSG00000098152.2	942	942	942	942
ENSMUSG00002076761.1	110	110	110	110
ENSMUSG00000114856.2	156	156	156	156
ENSMUSG00000114750.2	799	799	799	799
ENSMUSG00002075184.1	110	110	110	110
ENSMUSG00000098011.2	1006	1006	1006	1006
ENSMUSG00000114674.2	522	522	522	522
ENSMUSG00000114960.2	2803	2803	2803	2803
ENSMUSG00000098213.2	796	796	796	796
ENSMUSG00000114565.2	277	277	277	277
ENSMUSG00000057685.9	475	475	475	475
ENSMUSG00000114740.2	160	160	160	160
ENSMUSG00000114465.2	1943	1943	1943	1943
ENSMUSG00000114273.2	880	880	880	880
ENSMUSG00000114915.2	1055	1055	1055	1055
ENSMUSG00000034488.15	4398	5156	5317	6430
ENSMUSG00000121063.1	1116	1116	1116	1116
ENSMUSG00000021613.10	5715	5715	5715	5715
ENSMUSG00000094463.3	1264	1264	1264	1264
ENSMUSG00000021614.17	6211	5702	12427	13406
ENSMUSG00000089972.4	601	601	601	601
ENSMUSG00000089940.2	52401	52401	52401	52401
ENSMUSG00000021615.14	1540	1540	1540	1540
ENSMUSG00002075582.1	102	102	102	102
ENSMUSG00000012422.15	5115	5115	8689	9776
ENSMUSG00000088308.3	134	134	134	134
ENSMUSG00000103228.2	819	819	819	819
ENSMUSG00000114541.2	2823	2823	2823	2823
ENSMUSG00000102756.2	543	543	543	543
ENSMUSG00000114204.2	980	980	980	980
ENSMUSG00000102793.2	895	895	895	895
ENSMUSG00000094277.3	392	392	392	392
ENSMUSG00000103069.2	413	413	413	413
ENSMUSG00002076595.1	110	110	110	110
ENSMUSG00000114265.2	259	259	259	259
ENSMUSG00000114589.2	1000	1000	1000	1000
ENSMUSG00000078958.10	1186	1186	1186	1186
ENSMUSG00000049517.9	937	937	937	937
ENSMUSG00000021619.7	1583	1583	1583	1583
ENSMUSG00000091419.3	426	426	426	426
ENSMUSG00000114688.2	949	949	949	949
ENSMUSG00000114579.2	970	970	970	970
ENSMUSG00000097182.4	1394	1150	1919	2902
ENSMUSG00000099340.2	337	337	337	337
ENSMUSG00000003992.16	2795	2795	3957	3957
ENSMUSG00000074782.4	2455	2455	2828	4504
ENSMUSG00000077278.3	128	128	128	128
ENSMUSG00000021620.5	3058	3058	3058	3058
ENSMUSG00002076198.1	300	300	300	300
ENSMUSG00002075889.1	80	80	80	80
ENSMUSG00000021621.16	1541	1541	1541	1541
ENSMUSG00000021622.4	1486	1486	1486	1486
ENSMUSG00000082488.3	336	336	336	336
ENSMUSG00000021708.19	4939	4939	7764	8327
ENSMUSG00000014850.16	2849	3937	3946	4058
ENSMUSG00000100622.2	1204	1204	1204	1204
ENSMUSG00000021707.6	5347	5347	5347	5347
ENSMUSG00000090907.2	923	923	923	923
ENSMUSG00000045034.13	3705	3705	4013	4431
ENSMUSG00000034334.9	1152	1152	1152	1152
ENSMUSG00000021706.15	6150	6150	6150	6150
ENSMUSG00000120978.1	1934	1934	1934	1934
ENSMUSG00000046957.6	1537	1537	1537	1537
ENSMUSG00000021703.10	5366	5366	5366	5366
ENSMUSG00000114631.2	466	466	466	466
ENSMUSG00000021702.8	3198	3198	3198	3198
ENSMUSG00000021704.9	6275	6275	6275	6275
ENSMUSG00000114823.2	382	382	382	382
ENSMUSG00000047419.6	11850	11850	11850	11850
ENSMUSG00000114382.2	909	909	909	909
ENSMUSG00000114968.2	2990	2990	2990	2990
ENSMUSG00000042167.7	3035	3035	3081	3093
ENSMUSG00000098092.2	971	971	971	971
ENSMUSG00000007617.19	2325	2468	5713	11508
ENSMUSG00000114169.2	2015	2015	2015	2015
ENSMUSG00000113076.2	1639	1639	1639	1639
ENSMUSG00000114019.2	2175	2175	2175	2175
ENSMUSG00000113514.2	713	713	713	713
ENSMUSG00000021690.11	5309	5309	8776	8858
ENSMUSG00000113237.2	348	348	348	348
